quasiris_id	topic	nr_in_context	name
to-wirtschaft1313	Firma	1313	Moody’s
to-wirtschaft1315	Kontinent	1315	Australien
to-wirtschaft1317	Auto	1317	Autotuning
to-wirtschaft1319	Auto	1319	Automesse
to-wirtschaft1321	Auto	1321	Maserati
to-wirtschaft1323	Auto	1323	Auto-Tuning
to-wirtschaft1325	Firma	1325	Lamborghini
to-wirtschaft1327	Schauspieler	1327	Harald Schmidt
to-wirtschaft1329	Auto	1329	Cabriolet
to-wirtschaft133	Politik	133	EU
to-wirtschaft1331	Auto	1331	Cabrio
to-wirtschaft1333	Region	1333	Ruhrgebiet
to-wirtschaft1335	Firma	1335	Macy’s
to-wirtschaft1337	TV	1337	Las Vegas
to-wirtschaft1339	Heimelektronik	1339	Fernseher
to-wirtschaft1341	Gegenstand	1341	CNN
to-wirtschaft1343	Stadt	1343	Waren
to-wirtschaft1345	News	1345	Polizei
to-wirtschaft1347	Wirtschaft	1347	Thomas Middelhoff
to-wirtschaft1349	Firma	1349	Karstadt
to-wirtschaft135	Wirtschaft	135	Wirtschaft
to-wirtschaft1351	Firma	1351	Bertelsmann
to-wirtschaft1353	Wirtschaft	1353	Aktienkurs
to-wirtschaft1355	Politik	1355	Stadtrat
to-wirtschaft1357	Firma	1357	Samsung
to-wirtschaft1359	Firma	1359	Reuters
to-wirtschaft1361	Firma	1361	Escada
to-wirtschaft1363	Land	1363	Tschechien
to-wirtschaft1365	Land	1365	Polen
to-wirtschaft1367	Gegenstand	1367	Salat
to-wirtschaft1369	Stadt	1369	Brieselang
to-wirtschaft137	Wirtschaft	137	Arbeitslosenquote
to-wirtschaft1371	Person	1371	Karsten Müller
to-wirtschaft1373	Stadt	1373	Los Angeles
to-wirtschaft1375	Stadt	1375	Seattle
to-wirtschaft1377	Produkte	1377	Kindle
to-wirtschaft1379	Fussball	1379	Bundesliga-Spiel
to-wirtschaft1381	Auto	1381	Opel Mokka
to-wirtschaft1383	Firma	1383	BVB
to-wirtschaft1385	Gegenstand	1385	Werbung
to-wirtschaft1387	Firma	1387	Landesbank Baden-Württemberg
to-wirtschaft1389	Firma	1389	Carl Zeiss Meditec
to-wirtschaft139	Politik	139	Arbeitslosigkeit
to-wirtschaft1391	Firma	1391	Carl Zeiss
to-wirtschaft1393	Firma	1393	Barclays
to-wirtschaft1395	Person	1395	J. P. Morgan
to-wirtschaft1397	Musiker	1397	Lady GaGa
to-wirtschaft1399	Firma	1399	Sony
to-wirtschaft14	Fussball	14	FC Barcelona
to-wirtschaft1401	Firma	1401	Outokumpu
to-wirtschaft1403	Firma	1403	Nippon Steel
to-wirtschaft1405	Firma	1405	ArcelorMittal
to-wirtschaft1407	Person	1407	Heinrich Hiesinger
to-wirtschaft1409	Stadt	1409	Übersee
to-wirtschaft141	Politik	141	Europäischen Union
to-wirtschaft1411	Politik	1411	Steuersystem
to-wirtschaft1413	Wirtschaft	1413	Arbeitslosigkeit
to-wirtschaft1415	Gegenstand	1415	Sozialversicherung
to-wirtschaft1417	Politik	1417	CDU CSU
to-wirtschaft1419	Gegenstand	1419	Verbraucher
to-wirtschaft1421	Gegenstand	1421	Offshore
to-wirtschaft1423	Gegenstand	1423	Strompreise
to-wirtschaft1425	Produkte	1425	Waschmaschine
to-wirtschaft1427	Firma	1427	Walt Disney
to-wirtschaft1429	Firma	1429	Disney
to-wirtschaft143	Politik	143	Eurozone
to-wirtschaft1431	Wirtschaft	1431	Investmentsfonds
to-wirtschaft1433	Auto	1433	Orlando
to-wirtschaft1435	Krankheit	1435	Nierenversagen
to-wirtschaft1437	Gegenstand	1437	Glück
to-wirtschaft1439	Gegenstand	1439	Ehe
to-wirtschaft1441	Gegenstand	1441	Freizeitparks
to-wirtschaft1443	Gegenstand	1443	Vater
to-wirtschaft1445	Stadt	1445	Victoria
to-wirtschaft1447	Stadt	1447	Erben
to-wirtschaft1449	Stadt	1449	Phoenix
to-wirtschaft145	Politik	145	Volkswirtschaft
to-wirtschaft1451	Politik	1451	Finanzpolitik
to-wirtschaft1453	Politik	1453	Währungspolitik
to-wirtschaft1455	Land	1455	Uganda
to-wirtschaft1457	Land	1457	Burkina Faso
to-wirtschaft1459	Land	1459	Kenia
to-wirtschaft1461	Land	1461	Ruanda
to-wirtschaft1463	Land	1463	Tansania
to-wirtschaft1465	Stadt	1465	Kampala
to-wirtschaft1467	Person	1467	Uhuru Kenyatta
to-wirtschaft1469	Firma	1469	Ernst & Young
to-wirtschaft147	Politik	147	Präsident
to-wirtschaft1471	Wirtschaft	1471	Unternehmensberatung
to-wirtschaft1473	Gegenstand	1473	Liebe
to-wirtschaft1475	Gegenstand	1475	Computer
to-wirtschaft1477	Person	1477	Jeff Bezos
to-wirtschaft1479	Person	1479	Charlie Rose
to-wirtschaft1481	Politiker	1481	Peter Ramsauer
to-wirtschaft1483	Firma	1483	Bombardier
to-wirtschaft1485	Politiker	1485	Ramsauer
to-wirtschaft1487	Politiker	1487	Bundesverkehrsminister
to-wirtschaft1489	Gegenstand	1489	ICE
to-wirtschaft149	Wirtschaft	149	Konsum
to-wirtschaft1491	Regisseur	1491	Hans Werner
to-wirtschaft1493	Person	1493	Hans-Werner Sinn
to-wirtschaft1495	Stadt	1495	Gelsenkirchen
to-wirtschaft1497	Wirtschaft	1497	Fachkräfte
to-wirtschaft1499	Politik	1499	Pharmaindustrie
to-wirtschaft15	Fussball	15	SC Freiburg
to-wirtschaft1501	Gegenstand	1501	Hotel
to-wirtschaft1503	Stadt	1503	Bayreuth
to-wirtschaft1505	Stadt	1505	Peking
to-wirtschaft1507	Gegenstand	1507	Software
to-wirtschaft1509	Gegenstand	1509	Mittelstand
to-wirtschaft151	Wirtschaft	151	Wirtschaftswachstum
to-wirtschaft1511	Politik	1511	Bundesnetzagentur
to-wirtschaft1513	Stadt	1513	Hannover
to-wirtschaft1515	Land	1515	Belgien
to-wirtschaft1517	Wirtschaft	1517	Arbeitskosten
to-wirtschaft1519	Person	1519	Gustav Adolf
to-wirtschaft1521	Firma	1521	Panini
to-wirtschaft1523	Fussball	1523	Fußball
to-wirtschaft1525	Person	1525	Hans Böckler
to-wirtschaft1527	Gegenstand	1527	Beamte
to-wirtschaft1529	Gegenstand	1529	Kollegen
to-wirtschaft153	Wirtschaft	153	Wirtschaftspolitik
to-wirtschaft1531	Gegenstand	1531	Affäre
to-wirtschaft1533	Gegenstand	1533	Lehrer
to-wirtschaft1535	Stadt	1535	Coburg
to-wirtschaft1537	Gegenstand	1537	Medien
to-wirtschaft1539	Stadt	1539	Leipzig
to-wirtschaft1541	Politik	1541	Koalitionsvereinbarung
to-wirtschaft1543	Politiker	1543	Günter Krings
to-wirtschaft1545	Politiker	1545	Peter Uhl
to-wirtschaft1547	Politiker	1547	Dr. Günter Krings
to-wirtschaft1549	Land	1549	Bulgarien
to-wirtschaft155	Wirtschaft	155	Wirtschaftsforschung
to-wirtschaft1551	Land	1551	Rumänien
to-wirtschaft1553	Gegenstand	1553	Focus
to-wirtschaft1555	Person	1555	Ba Jin
to-wirtschaft1557	Stadt	1557	Doha
to-wirtschaft1559	Firma	1559	Google
to-wirtschaft1561	Gegenstand	1561	Mieter
to-wirtschaft1563	Fussball	1563	Horst Bertram
to-wirtschaft1565	Gegenstand	1565	Gemüse
to-wirtschaft1567	Gegenstand	1567	Obst
to-wirtschaft1569	Stadt	1569	Karlsruhe
to-wirtschaft157	Land	157	Indien
to-wirtschaft1571	Stadt	1571	Münster
to-wirtschaft1573	Organisation	1573	WTO
to-wirtschaft1575	Ort	1575	Bali
to-wirtschaft1577	Person	1577	Susilo Bambang Yudhoyono
to-wirtschaft1579	Gegenstand	1579	Fisch
to-wirtschaft1581	Politik	1581	Grunderwerbsteuer
to-wirtschaft1583	Politik	1583	Tabaksteuer
to-wirtschaft1585	Gegenstand	1585	Kohlendioxid
to-wirtschaft1587	Person	1587	Single
to-wirtschaft1589	Organisation	1589	DGB
to-wirtschaft159	Land	159	Brasilien
to-wirtschaft1591	Gegenstand	1591	Behinderung
to-wirtschaft1593	Musiker	1593	Simone
to-wirtschaft1595	Stadt	1595	Bruchsal
to-wirtschaft1597	Stadt	1597	Starnberg
to-wirtschaft1599	Stadt	1599	Miesbach
to-wirtschaft16	Fussball	16	Arjen Robben
to-wirtschaft1601	Stadt	1601	Görlitz
to-wirtschaft1603	Stadt	1603	Rom
to-wirtschaft1605	Bundesland	1605	Sachsen
to-wirtschaft1607	Firma	1607	Tennet
to-wirtschaft1609	Wirtschaft	1609	Investments
to-wirtschaft161	Land	161	Irland
to-wirtschaft1611	Event	1611	Weihnachtsfeier
to-wirtschaft1613	News	1613	Flut
to-wirtschaft1615	Krieg	1615	Weltkrieg
to-wirtschaft1617	Krieg	1617	Bürgerkrieg
to-wirtschaft1619	Krieg	1619	Zweiter Weltkrieg
to-wirtschaft1621	Land	1621	Algerien
to-wirtschaft1623	Person	1623	Jean Claude
to-wirtschaft1625	Gegenstand	1625	Goldpreis
to-wirtschaft1627	Gegenstand	1627	Weinberg
to-wirtschaft1629	Person	1629	Joaquín Almunia
to-wirtschaft163	Land	163	Spanien
to-wirtschaft1631	Firma	1631	Chrysler
to-wirtschaft1633	Firma	1633	Fiat
to-wirtschaft1635	Firma	1635	Ford
to-wirtschaft1637	Firma	1637	Porsche
to-wirtschaft1639	Kontinent	1639	Nordamerika
to-wirtschaft1641	Stadt	1641	Detroit
to-wirtschaft1643	Politik	1643	Linkspartei
to-wirtschaft1645	Politik	1645	Abgeordnete
to-wirtschaft1647	Politik	1647	Fraktionen
to-wirtschaft1649	News	1649	Unfall
to-wirtschaft165	Land	165	Portugal
to-wirtschaft1651	Bundesland	1651	Thüringen
to-wirtschaft1653	Politik	1653	Solidarpakt
to-wirtschaft1655	Wirtschaft	1655	Soziale Marktwirtschaft
to-wirtschaft1657	Wirtschaft	1657	Marktwirtschaft
to-wirtschaft1659	Firma	1659	Citigroup
to-wirtschaft1661	Firma	1661	Thomson Reuters
to-wirtschaft1663	Firma	1663	State Street
to-wirtschaft1665	Fussball	1665	FCA
to-wirtschaft1667	Politiker	1667	Günther Oettinger
to-wirtschaft1669	Gegenstand	1669	Windpark
to-wirtschaft167	Land	167	China
to-wirtschaft1671	Politik	1671	Steuerpolitik
to-wirtschaft1673	Politiker	1673	Jean-Claude Trichet
to-wirtschaft1675	Fussball	1675	Solidarität
to-wirtschaft1677	Firma	1677	Tesco
to-wirtschaft1679	Firma	1679	Carrefour
to-wirtschaft1681	Wirtschaft	1681	Lebensmittelhandel
to-wirtschaft1683	Theater	1683	Das Schiff
to-wirtschaft1685	Land	1685	Südkorea
to-wirtschaft1687	Stadt	1687	Küsten
to-wirtschaft1689	Politik	1689	Bundesvorstand
to-wirtschaft169	Kontinent	169	Europa
to-wirtschaft1691	Wirtschaft	1691	Energiewirtschaft
to-wirtschaft1693	Stadt	1693	Rappen
to-wirtschaft1695	Stadt	1695	Bern
to-wirtschaft1697	Gegenstand	1697	Internet
to-wirtschaft1699	Firma	1699	DBV
to-wirtschaft17	Fussball	17	Xherdan Shaqiri
to-wirtschaft1701	TV	1701	Fernsehen
to-wirtschaft1703	Politiker	1703	Stanislaw Tillich
to-wirtschaft1705	Gegenstand	1705	Bitcoins
to-wirtschaft1707	Politik	1707	Euro-Krise
to-wirtschaft1709	Organisation	1709	Verbraucherzentrale Hamburg
to-wirtschaft171	Gegenstand	171	Mindestlohn
to-wirtschaft1711	Gegenstand	1711	Lebensversicherung
to-wirtschaft1713	TV	1713	MDR
to-wirtschaft1715	Stadt	1715	Münchingen
to-wirtschaft1717	Stadt	1717	Mitteldeutschland
to-wirtschaft1719	Firma	1719	Air Berlin
to-wirtschaft1721	Stadt	1721	Erfurt
to-wirtschaft1723	Gegenstand	1723	Airlines
to-wirtschaft1725	Firma	1725	Merck
to-wirtschaft1727	Wirtschaft	1727	Karl-Ludwig Kley
to-wirtschaft1729	Wirtschaft	1729	Elektronikindustrie
to-wirtschaft173	Person	173	Clemens Fuest
to-wirtschaft1731	Firma	1731	Sharp
to-wirtschaft1733	Person	1733	Karl Ludwig
to-wirtschaft1735	Gegenstand	1735	Displays
to-wirtschaft1737	Land	1737	Pakistan
to-wirtschaft1739	Stadt	1739	Delhi
to-wirtschaft1741	News	1741	Demonstrationen
to-wirtschaft1743	News	1743	Panik
to-wirtschaft1745	Wirtschaft	1745	Adam Opel
to-wirtschaft1747	Firma	1747	Cadillac
to-wirtschaft1749	Auto	1749	Corvette
to-wirtschaft175	Stadt	175	Mannheim
to-wirtschaft1751	Region	1751	Kontinent
to-wirtschaft1753	Gegenstand	1753	Kleinwagen
to-wirtschaft1755	Stadt	1755	Rüsselsheim
to-wirtschaft1757	Politik	1757	Bund der Steuerzahler
to-wirtschaft1759	Politik	1759	Pendlerpauschale
to-wirtschaft1761	Gegenstand	1761	Reise
to-wirtschaft1763	Politiker	1763	Andrea Nahles
to-wirtschaft1765	Politik	1765	Bundesgesundheitsministerium
to-wirtschaft1767	Gegenstand	1767	Leitzins
to-wirtschaft1769	Firma	1769	Boston Consulting Group
to-wirtschaft177	Firma	177	JPMorgan Chase
to-wirtschaft1771	Firma	1771	Munich Re
to-wirtschaft1773	Wirtschaft	1773	Konsumgüterindustrie
to-wirtschaft1775	Firma	1775	Nestlé
to-wirtschaft1777	Firma	1777	PricewaterhouseCoopers
to-wirtschaft1779	Firma	1779	Deloitte
to-wirtschaft1781	Firma	1781	KPMG
to-wirtschaft1783	Firma	1783	Bosch Rexroth
to-wirtschaft1785	Firma	1785	ZF Friedrichshafen
to-wirtschaft1787	Firma	1787	Continental
to-wirtschaft1789	Firma	1789	Voith
to-wirtschaft179	Land	179	US
to-wirtschaft1791	Firma	1791	SAP
to-wirtschaft1793	Firma	1793	ABB
to-wirtschaft1795	Wirtschaft	1795	Technologieunternehmen
to-wirtschaft1797	Firma	1797	IBM
to-wirtschaft1799	Firma	1799	Boehringer Ingelheim
to-wirtschaft18	Fussball	18	Jupp Heynckes
to-wirtschaft1801	Firma	1801	L’Oréal
to-wirtschaft1803	Auto	1803	BMW Group
to-wirtschaft1805	Auto	1805	Automobilzulieferer
to-wirtschaft1807	Wissenschaftler	1807	Max Planck
to-wirtschaft1809	Stadt	1809	Friedrichshafen
to-wirtschaft181	Politik	181	Finanzkrise
to-wirtschaft1811	Stadt	1811	Hamburg
to-wirtschaft1813	Musiker	1813	Lloyd
to-wirtschaft1815	Stadt	1815	Wilhelmshaven
to-wirtschaft1817	Fussball	1817	Altenwerder
to-wirtschaft1819	Stadt	1819	Elbe
to-wirtschaft1821	Stadt	1821	Jade
to-wirtschaft1823	Stadt	1823	Kassel
to-wirtschaft1825	Stadt	1825	Nagel
to-wirtschaft1827	Stadt	1827	Schleife
to-wirtschaft1829	Gegenstand	1829	Wasser
to-wirtschaft183	Politik	183	Finanz-Krise
to-wirtschaft1831	Firma	1831	Deutsche Flugsicherung
to-wirtschaft1833	Gegenstand	1833	Medizin
to-wirtschaft1835	Produkte	1835	Drohnen
to-wirtschaft1837	Politik	1837	Bundestagsfraktion
to-wirtschaft1839	Politiker	1839	Michael Meister
to-wirtschaft1841	Politiker	1841	Klaus-Peter Flosbach
to-wirtschaft1843	Politiker	1843	Sahra Wagenknecht
to-wirtschaft1845	Politiker	1845	Gerhard Schick
to-wirtschaft1847	Politiker	1847	Joachim Poß
to-wirtschaft1849	Gegenstand	1849	Derivate
to-wirtschaft185	Firma	185	BP
to-wirtschaft1851	Wirtschaft	1851	Dieter Hundt
to-wirtschaft1853	Person	1853	Ingo Kramer
to-wirtschaft1855	Stadt	1855	Bremerhaven
to-wirtschaft1857	Wirtschaft	1857	Immobilienpreise
to-wirtschaft1859	Gegenstand	1859	Wohnungen
to-wirtschaft1861	Kontinent	1861	Afrika
to-wirtschaft1863	Firma	1863	Sky Deutschland
to-wirtschaft1865	Firma	1865	Constantin Medien
to-wirtschaft1867	Wirtschaft	1867	Rupert Murdoch
to-wirtschaft1869	Fussball	1869	Fußball Bundesliga
to-wirtschaft187	Firma	187	Lehman Brothers
to-wirtschaft1871	Fussball	1871	Fußball 2. Bundesliga
to-wirtschaft1873	Land	1873	Republik Österreich
to-wirtschaft1875	Politiker	1875	Jörg Haider
to-wirtschaft1877	Politiker	1877	Entwicklungshilfe
to-wirtschaft1879	Gegenstand	1879	Reis
to-wirtschaft1881	Politik	1881	Arbeitsministerium
to-wirtschaft1883	Stadt	1883	Regensburg
to-wirtschaft1885	Stadt	1885	Herne
to-wirtschaft1887	Stadt	1887	Bottrop
to-wirtschaft1889	Stadt	1889	Potsdam
to-wirtschaft189	Firma	189	Bear Stearns
to-wirtschaft1891	Stadt	1891	Jena
to-wirtschaft1893	Stadt	1893	Rostock
to-wirtschaft1895	Stadt	1895	Bundeshauptstadt
to-wirtschaft1897	Politiker	1897	Peter Altmaier
to-wirtschaft1899	Politiker	1899	Umweltminister Peter Altmaier
to-wirtschaft19	Fussball	19	Uli Hoeneß
to-wirtschaft1901	Politiker	1901	Simone Peter
to-wirtschaft1903	Politiker	1903	Umweltminister
to-wirtschaft1905	Politiker	1905	Altmaier
to-wirtschaft1907	Wirtschaft	1907	Klaus Zumwinkel
to-wirtschaft1909	Wirtschaft	1909	Wendelin Wiedeking
to-wirtschaft191	Firma	191	Washington Mutual
to-wirtschaft1911	Firma	1911	BOSS
to-wirtschaft1913	Firma	1913	Bayer AG
to-wirtschaft1915	Auto	1915	Porsche
to-wirtschaft1917	Gegenstand	1917	Steuerhinterziehung
to-wirtschaft1919	Wirtschaft	1919	Anshu Jain
to-wirtschaft1921	Wirtschaft	1921	Immobilienkredite
to-wirtschaft1923	Wirtschaft	1923	Investmentbanking
to-wirtschaft1925	Stadt	1925	Puls
to-wirtschaft1927	Land	1927	Kuba
to-wirtschaft1929	Produkte	1929	Brot
to-wirtschaft193	Firma	193	Fannie Mae
to-wirtschaft1931	Fussball	1931	Matthew Taylor
to-wirtschaft1933	Film	1933	Tag und Nacht
to-wirtschaft1935	Politik	1935	Bürgerbeteiligung
to-wirtschaft1937	Ort	1937	Atomkraftwerk
to-wirtschaft1939	Stadt	1939	Schweinfurt
to-wirtschaft1941	Stadt	1941	Bad Lauchstädt
to-wirtschaft1943	Wirtschaft	1943	Leo Kirch
to-wirtschaft1945	Firma	1945	Burger King
to-wirtschaft1947	Stadt	1947	Augsburg
to-wirtschaft1949	Politik	1949	Freihandelsabkommen
to-wirtschaft195	Firma	195	Freddie Mac
to-wirtschaft1951	Land	1951	Indonesien
to-wirtschaft1953	Produkte	1953	Zertifikate
to-wirtschaft1955	Wirtschaft	1955	Arbeitsbedingungen
to-wirtschaft1957	Schauspieler	1957	Ranga Yogeshwar
to-wirtschaft1959	Krankheit	1959	Wahn
to-wirtschaft1961	Auto	1961	Autobahnen
to-wirtschaft1963	Person	1963	Günther Jauch
to-wirtschaft1965	Person	1965	Hellmuth Karasek
to-wirtschaft1967	Person	1967	Günter Wallraff
to-wirtschaft1969	Gegenstand	1969	Kinder
to-wirtschaft197	Politik	197	Justizministerium
to-wirtschaft1971	Firma	1971	TNT
to-wirtschaft1973	Firma	1973	Air Canada
to-wirtschaft1975	Wirtschaft	1975	Axel Springer
to-wirtschaft1977	TV	1977	SAT.1
to-wirtschaft1979	Politik	1979	Körperschaftsteuer
to-wirtschaft1981	Organisation	1981	IWF
to-wirtschaft1983	Fussball	1983	Olympique Marseille
to-wirtschaft1985	Fussball	1985	Sven Bender
to-wirtschaft1987	Fussball	1987	Bayer Leverkusen
to-wirtschaft1989	Fussball	1989	Bender
to-wirtschaft199	Land	199	Vereinigte Staaten
to-wirtschaft1991	Krankheit	1991	Wurm
to-wirtschaft1993	Stadt	1993	Bad Hersfeld
to-wirtschaft1995	Ort	1995	Weimar
to-wirtschaft1997	Person	1997	Joe Kaeser
to-wirtschaft1999	Land	1999	Norwegen
to-wirtschaft2	Fussball	2	FC Bayern München
to-wirtschaft20	Fussball	20	Real Madrid
to-wirtschaft2001	Stadt	2001	Präg
to-wirtschaft2003	Stadt	2003	Wunsiedel
to-wirtschaft2005	Stadt	2005	Elster
to-wirtschaft2007	Stadt	2007	Konstanz
to-wirtschaft2009	Stadt	2009	Lübeck
to-wirtschaft201	Land	201	Mexiko
to-wirtschaft2011	Firma	2011	Crédit Agricole
to-wirtschaft2013	Politik	2013	Rathaus
to-wirtschaft2015	Gegenstand	2015	Schule
to-wirtschaft2017	Gegenstand	2017	Kindergarten
to-wirtschaft2019	News	2019	Katastrophe
to-wirtschaft2021	Wirtschaft	2021	Josef Ackermann
to-wirtschaft2023	Politik	2023	Bundesverfassungsgericht
to-wirtschaft2025	Land	2025	Nigeria
to-wirtschaft2027	Politiker	2027	Roland Koch
to-wirtschaft2029	Gegenstand	2029	Korruption
to-wirtschaft203	Politik	203	Justizminister
to-wirtschaft2031	Person	2031	Thomas Bach
to-wirtschaft2033	Firma	2033	Stiftung Warentest
to-wirtschaft2035	Wirtschaft	2035	Unternehmenszahlen
to-wirtschaft2037	Wirtschaft	2037	Wirtschaftsprüfer
to-wirtschaft2039	Stadt	2039	Lörrach
to-wirtschaft2041	Firma	2041	Richemont
to-wirtschaft2043	Stadt	2043	Werben
to-wirtschaft2045	Politik	2045	Grundgesetz
to-wirtschaft2047	Gegenstand	2047	Schuldenbremse
to-wirtschaft2049	Gegenstand	2049	Immobilien
to-wirtschaft205	Auto	205	Golf
to-wirtschaft2051	Stadt	2051	Saarbrücken
to-wirtschaft2053	Firma	2053	PayPal
to-wirtschaft2055	Firma	2055	eBay
to-wirtschaft2057	Gegenstand	2057	Privatsphäre
to-wirtschaft2059	Person	2059	David Marcus
to-wirtschaft2061	Wirtschaft	2061	Jobs
to-wirtschaft2063	Wirtschaft	2063	Rüstungsindustrie
to-wirtschaft2065	Politik	2065	Eurofighter
to-wirtschaft2067	Politik	2067	Wirtschaftsministerium
to-wirtschaft2069	Stadt	2069	Böblingen
to-wirtschaft207	Gegenstand	207	Wertpapiere
to-wirtschaft2071	Person	2071	Menschen
to-wirtschaft2073	Wirtschaft	2073	Marken
to-wirtschaft2075	Wirtschaft	2075	Wirtschaftswachstum China
to-wirtschaft2077	Wirtschaft	2077	Energiekonzern
to-wirtschaft2079	Politik	2079	Europäische Kommission
to-wirtschaft2081	Organisation	2081	WWF
to-wirtschaft2083	Organisation	2083	Greenpeace
to-wirtschaft2085	Region	2085	Kanaren
to-wirtschaft2087	Schauspieler	2087	Javier Bardem
to-wirtschaft2089	Gegenstand	2089	Meer
to-wirtschaft209	Stadt	209	Washington
to-wirtschaft2091	Gegenstand	2091	Strand
to-wirtschaft2093	Gegenstand	2093	Schauspielerin
to-wirtschaft2095	Gegenstand	2095	Oscar
to-wirtschaft2097	Person	2097	Pilar Bardem
to-wirtschaft2099	News	2099	Explosion
to-wirtschaft21	Fussball	21	Jürgen Klopp
to-wirtschaft2101	Politik	2101	Gesundheitsreform
to-wirtschaft2103	Gegenstand	2103	Krankenkasse
to-wirtschaft2105	Krankheit	2105	Kontaktlinsen
to-wirtschaft2107	Gegenstand	2107	Zusatzbeitrag
to-wirtschaft2109	Gegenstand	2109	Test
to-wirtschaft211	Stadt	211	New York
to-wirtschaft2111	Gegenstand	2111	Urteile
to-wirtschaft2113	Stadt	2113	Remagen
to-wirtschaft2115	Organisation	2115	Krankenkassen
to-wirtschaft2117	Politiker	2117	Karl Lauterbach
to-wirtschaft2119	Stadt	2119	Fulda
to-wirtschaft2121	Firma	2121	Taschen
to-wirtschaft2123	Produkte	2123	Olivenöl
to-wirtschaft2125	Wirtschaft	2125	Banken
to-wirtschaft2127	Wirtschaft	2127	Bank
to-wirtschaft2129	Gegenstand	2129	Gipfel
to-wirtschaft213	News	213	Sturm
to-wirtschaft2131	Person	2131	Michel Barnier
to-wirtschaft2133	Person	2133	Frauen
to-wirtschaft2135	Stadt	2135	Butzbach
to-wirtschaft2137	Gegenstand	2137	Senioren
to-wirtschaft2139	Regisseur	2139	Günther Hörmann
to-wirtschaft2141	Organisation	2141	Formel 1
to-wirtschaft2143	Person	2143	Bernie Ecclestone
to-wirtschaft2145	Politik	2145	Demokraten
to-wirtschaft2147	Politik	2147	Bundeshaushalt
to-wirtschaft2149	Politiker	2149	Ernst Fischer
to-wirtschaft215	Politik	215	Kartellamt
to-wirtschaft2151	Firma	2151	Hotel
to-wirtschaft2153	Politik	2153	Bundesfinanzhof
to-wirtschaft2155	Politik	2155	Reformgesetz
to-wirtschaft2157	Firma	2157	Vossloh
to-wirtschaft2159	Musiker	2159	EAV
to-wirtschaft2161	Stadt	2161	Stahlberg
to-wirtschaft2163	Politik	2163	Grundsteuer
to-wirtschaft2165	Politik	2165	Abgeordnetenhaus
to-wirtschaft2167	Wirtschaft	2167	Zinsen
to-wirtschaft2169	Politiker	2169	Stephan Büttner
to-wirtschaft217	Politik	217	Stahlkonzern
to-wirtschaft2171	Wirtschaft	2171	Hartmut Mehdorn
to-wirtschaft2173	Firma	2173	Zalando
to-wirtschaft2175	Wirtschaft	2175	Job
to-wirtschaft2177	Fussball	2177	Neuland
to-wirtschaft2179	Musiker	2179	Mia.
to-wirtschaft2181	Produkte	2181	Parkett
to-wirtschaft2183	Politik	2183	Finanzmarktsteuer
to-wirtschaft2185	Wirtschaft	2185	Lebensversicherungen
to-wirtschaft2187	Wirtschaft	2187	Zeitung
to-wirtschaft2189	Wissenschaftler	2189	Peter Weiß
